message_id,user_id,created_date,message,gender,age,occu,sign,is_female
515125,3911122,2004-07-15,okies peoples i skipped a day but oh well. YES! i am writing in purple lol well yesterday i went to gymnastics and worked my butt off. 1 thing of advice don't eat dinner before going to gymnastics lol. okies well then burgi and amy came over  to spend the night. Amy did my makeup which was very good by the way amy and burgi did my hair which was really coolies she did all of our hair and and and I  picked out the outfits lol. it was fun. WELL when i was sleeping (on the floor) my arm somehow got on my bed and went numb i couldn't feel it at all it was pretty funny so i oculdn't move it i had to use my other hand to pick it up heehee i'm so silly then we went to SD (splashdown) and i was sorta dissapointed but i won't say why cause i'm just nice like that even though the person prob. hates me but i had to.......... ok anyway we won't get into that lol my hair looks really pretty right now and i'm really relaxed well me madi and Ally made up names for each other my name is xSPLASHx madi's name is xPOPx and Ally's name is xBUBBLEx yes we are weird lol oh well if u don't like us then SCREW YOU i love everybody heehee okies i'm done,female,13,indUnk,Taurus,1
515126,3911122,2004-07-13,ok weeeeeeeeeeell heehee today was unusual. heehee me Burgi and Karen went to the movies where we saw sleepover which was really funny u should see it and and and i bothered everybody in the movie theater with my extremely obnoxious laugh lol well i think it is anyway. Then we decided to go to the mall while were in the car and i picked up this scented oil ball thingy and sqeeuzed it and there was a hole in and it got all over my face which was nice it was sooooooo funny i was laughing so hard i was crying tears mixed with oil very funny. ok well thas it heehee so interesting and just to let everyone know i love my PJ's!!!,female,13,indUnk,Taurus,1
515127,3911122,2004-07-12,Okies well today was EXTREMELY boring....... i sat around and sat around some more OMG AND sat around some more. My cousin mooned me which was really nasty and i slapped him for it. Me and my cousins rode up to Subway for lunch which was yummy yummy yummy and when i was riding down a hill some lay opened a door and i almost went flying into the door luckily i think fast and went around the door heehee.Then i came back home from many days at my dads house. Oh and the most exciting news ever i found out madi got a haircut!!! WOOT WOOT so amazing heehee,female,13,indUnk,Taurus,1
527045,4126520,2004-08-18,:) wow guess wat. i made the team for volleyball i was excited. and i made jv too! but im kinda sad tho cuz all my friends made sophmore so i dont get to play with them:( hmms...oh well wat can i do. but omg im so so so so soooooooooooo very tired man. and sore. lol my butt hurts so bad. but i have practice everyday from 8-1 ahhhh. im sick of going. but yay were leavin the 23 ithink for glennwood springs im happy cuz i need a vacation. hehe well im bored and have nothen to talk about so cya,female,15,indUnk,Capricorn,1
527046,4126520,2004-08-17,"hey i just got home from taco bell. ya it was good. lol but i really havent been online to blog much so i guess i got some catchin up to do!! well im kinda bummed right now! i got my schedual and ya my friends and i have like no classes together wat so ever. not even the same lunch; no that sucks! ya but im very anxious for tomorrow cuz we find out if we make the team or not(for volleyball) but ya i did okay on serving and setting...but my defense isnt the best lol. oh well cuz were playing this thing called the trojan tournament and its like queen of the court. its fun and exciting but anyways i started out on the sophmore court then i moved up to jv court and ive been playin there ever since. i hadnt had to move down lol yay!!! i was so proud...but ah tomorrow we have to run the mile again. :( pssh thats so dumb. we already ran it on monday. but my time was 8:33 to be exact! haha not super good, not horrible either. but alotta people got after 10 minutes! so i guess im good. dont really have to worry about that. Okay wat else is new. oh i cut my hair. my shortest layer is to my shoulder and the rest are a little below that. eh? and i dyed it redish brown only its not very durastic so ya. but u can actually see it. but not much has happened since last time i was here. i went to water world a few times ...and it was so freezing. lol but eh nothen new or important. so bye~",female,15,indUnk,Capricorn,1
527047,4126520,2004-08-14,"well I'm very tired. But I guess ill blog really quick. Here was my very...Exciting day? LOL maybe not so exciting but ya okay so last night my friend slept over and ya so we woke up at like 11ish and then we ate, and stuff! we watched a lil TV and got bored so we decided to go run, lift and then swim LOL so we did! It was funny cuz I kept getting water up my nose and some stupid fat kid jumped on my head. LOL but then we came back to my house and showered and got ready (well I did she didn't)! And then my mom came and got me and she went home and I went to babysat. Unfortunately this time there was only three kids but ohwell I needed money. Then my mom and I went to visit my grandma:) and we stayed there for awhile then we came home and did nothen. LOL but I'm excited cuz i get my hair done again only hopefully this time it doesnt look like crap! lol but im so so so so tired so nighty night~",female,15,indUnk,Capricorn,1
527048,4126520,2004-08-13,well today was boring once again ya boring. well i was supposto to go the movies then i decided to hang out with rhi instead since there wasnt much out and i didnt really have a ride anyways. but we went to barnes and noble for a while i know what losers huh! but it was actually fun! :D we sat and read magazines. like every single one. lol but then we walked to inta and it was yummy as usual. then we came to my house well my moms and just sorta hung out and talked on the phone.  but now were gettin ready to lay down and getting ready for bed. but we always say were so tired and exhusted but then we start talkin and hours pass. its so awesome cuz we always talk about everything. i love her so much! heehee but okay im gonna go brush my teethy kk~ bye bye,female,15,indUnk,Capricorn,1
527049,4126520,2004-08-11,"hey wow i havent written in like a while lol. okay maybe a few days but heehee. well not to much has happened. hmms lets see on sunday....haha i dont even remember. wait wait i do....i watched this show called the days or something its really good. then me and my aunt went and got a pedicure and ya thats about it. on monday, i was at home (my ninas house) and i cleaned. and went to play volleyball with my friends.(victoria and megan and veronica) ya it was fun. but i fell really hard when i was diving for the ball and i didnt have my knee pads on so my knees got all scraped up and it really hurts lol.  but i still scored lol :-D and then i went home and took a shower got ready and went to the movies. lol wat a loser huh who goes to the movies on a monday. jk! but i saw the village! and by the way it sucked. we left half way through. oh and we ate at johnny corinos. ??? its was good. lol food is always good. :) but hmms then i got in trouble that night cuz i didnt get home till 1130 ish maybe 1145 lol but i didnt have my house keys so i had to ring the door bell and my nina was sleepin so she kinda got mad.  but ya then on tuesday i was suppost to go to the volleyball but i didnt cuz i was to tired and my alarm didnt go off anyways  but i guess volleyballs canceled  but lets see wat else. then i was starving so i went to taco bell and it was delicous as usual ...yummy the best place in the world. but ya that day was pretty boring too. then wednesday hmms wat did i do. wait today is wednesday. wow but unfortunately, my uncles is sick so i took care of him today and cleaned the entire house for my nina! so she didnt have to when she got home how nice huh! and then i cleaned out my closet snf i got rid of so much crap well clothes but i got a whole bunch more so it doesnt matter.  So im moving back home. ya i was kinda bummed but oh well. im kinda gettin sick of stayin at my moms house already!  ya know wat i talk about nothing a lot and start to blab so im gonna go ....eat lol! ha bye~",female,15,indUnk,Capricorn,1
527050,4126520,2004-08-07,"hey guys. okay well i had a pretty fun and interesting day! first omg it was so hot outside so my friend and i decided to walk to dairy queen on Garland ya kno. ya shes lives on a 112th and washington and i live on 102nd and washington boy was that a long walk. and it was so funny man it was hot out so i had a skirt and tank top on. so i was walking and like 30 guys were like whistling. eww it was so nasty cuz most of em were like 40!!!haha ya gross. but then we finally made it to kawanis pool just to see some people cuz my friend works there ya and then we walked all the way back to her house, then we went to westy mall. Ya they had some pretty cute stuff. then we went to eat at wendys, then we went to the movies. it was pretty fun; rhis  friend  and his friend went. lol and at first it was kinda boring cuz those guys were dumb then it was like 8:15 and we still had like 45 minutes till it started so we went into the putting edge thing (the glow in the dark putt putt)ya its pretty weird. so then we saw white castle. it was halarious. but i kept thinkin of jason like the who time so ya i was kinda depressed:( but man i miss him so much. i just cant help it! but then i came home and here i am. lol. but now i think im gonna check my email then go to bed. i dont know why im so tired lately but im wiped! bye! muah!",female,15,indUnk,Capricorn,1
527051,4126520,2004-08-05,"gawd, times are hard right now. Just about as tough as they could possibly be. And if there was only one time i really needed jason, it would be now. I mean not only cuz of what happened lately but just because he was one of the people closed to me that i could actually talk to. and now thats not even an option. today, my dad came home was being stupid and usually i just call jason but i really couldnt. :( then my mom came home and they started to fight again. but now im sitting here with nothing to do? so i thought id blog again. But ya whats kinda makin me mad is that jason isnt even talkin to me and he keeps playin with this msn crap so everytime he signs on this box thing pops up and has a little broken heart thing . uhgg lol <>",female,15,indUnk,Capricorn,1
527052,4126520,2004-08-04,"hey guys this is gonna be a pretty boring blog. i didnt do anything today. i sat around, ate, cleaned and talked all day long. pretty boring huh! ya well i dont really have anything to do so? But this weekend should be good!!! yay im excited. finally have some fun. lol. but guess what i shall be leavin soon!!!  kinda for vacation i guess u could call it. like the 20th were leavin to new mexico for like a week and then the day we come back i leave again with my friend RHI!!!!! shes awesome. were like bestest friends. but neways ya were goin to glennwood springs. its pretty fun out there.  omg theres some hott guys! whoa. lol last year i met this one kid. he was so hott. maybe ill get to see him again :) lol but okay im done i just thought id write.",female,15,indUnk,Capricorn,1
527053,4126520,2004-08-04,"Tonight was the worst night of my entire life. OMG I hate my life it totally sucks so bad. And I messed it up even more. Jason and I had been arguing for a while now and things were getting rough and so frustrating. I've cried my eyes out, screamed my head off, sat here and thought about whats important and what's not. And maybe me and Jason weren't meant to be ya know maybe things just didn't work out the way I planned. And I'm so sad and upset right now. My face burns from crying and my nails are bitten down to the skin, I feel as if I just got pushed down and kicked in the stomach a thousand times. :( I feel like crap that's a good way to put it I guess. I mean I love Jason so much and we had all we needed. It was so awesome; I loved him, he loved me, we loved each other. He was my best friend. He is my best friend. And right now I regret breaking up with him, maybe it will help us both in the end? I hope....I pray!?  I mean I lost everything I cared about everything I loved. I gave up on what little we had left. I didn't know what to do. I was scared. I was lost. I was so confused. And the worst part of it is I don't think he even trusted me when I told him I loved him. I mean it truly hurt me....So bad...So deep. It feels like the world just stopped or life just ended. I mean it sounds stupid I just truly genuinely love him. But I'm gonna try sleeping again I doubt I can but I'm gonna try.",female,15,indUnk,Capricorn,1
527054,4126520,2004-08-03,"okay, this is my first time doing one of these things so...im going to try to keep up with it.   today im doing absolutely nothing exciting.  I woke up at like 11 i guess or around then just messed around. but im so bored right now i think ill go eat...again. hehe but ya ok. bye",female,15,indUnk,Capricorn,1
533702,3697773,2004-06-20,"That is one awesome song.  Everyone, go buy Vendetta's Reds CD.  Yes, it came out last year.  But its great.  And for once, I'm not pushing something for myself.  I don't get points if you go to their site, or money or a special autograph if you buy their CD.  They are simply a really amazing music group.  This is my last pre-vacation entry, so it better be good, eh?  I don't want you to think of me as a loser for the next month.  First off, it's important to wish everyone a Happy Birthday who I will be missing while gone:  Kryzilla, Sam, Josie, Lexi, Courtney, and everyone else.  I love you, I miss you, and I'll make y'all banners when I get back!  Secondly, I got invited to the beach by a hot guy!  Haha, I was at work, eating a strawberry starburst.  He asked me if I wanted to go to the beach, what time was I getting off work?  Too bad I wasn't getting off until four.  Lame post, but whatever.  I'll see you all when I get back.  Email me, darlings!",female,17,indUnk,Pisces,1
533703,3697773,2004-06-20,"Tangerine is such a funny name for a color.  I understand that the color isn't quite orange, but why call it tangerine?  I mean, its something to think about it.  Did the color orange or the fruit orange come first?  Depending on which one did, does that mean that the tangerine was named for the color?  Or the color was named for the fruit?    Now that I've confused everyone, I'd like to show you a picture of the shoes I'd like:      I saw these shoes at Famous Footwear today, and I need them.  Really. Bad.  But, I didn't have any money, and my mom wasn't going to give me a cash advance.  I never seem to remember whether I paid her or not when she does that, and most of the time, I think I pay her back twice.  Not fun.  But, I'm getting a paycheck two days after I come back from vacation, and I should have around 16 hours on it.  Which is nice.  And then I'll go back and buy them.  Because I seriously doubt they'll be sold out.  I showed them to my grandma, and I could tell she thought I was joking:  ""Grandma, look!""  This is Cindie, trying to bond with her Grandma.  Yes, I shouldn't have picked shoes as a topic, but so?  ""Oh?""  ""Don't you like them?""  ""Do you?""  ""Um, yeah.""  Can you feel the air coming out the bubble that just burst?  ""They're...bright.""  Yay.",female,17,indUnk,Pisces,1
533704,3697773,2004-06-20,"I can't think of a creative title for this one.  Maybe it will come to me as I write it.  My dad is watching ""The Others"" right now.  He's had it on every time its been on.  Considering the fact that it's been on TNT about 460286082 times in the past week, it's a pretty safe assumption to say he's seen the whole thing.  Yet, he watches on.  And yes, this  is  coming from the girl that has watched bits and pieces of Miracle for a record eight days straight.  Oops, I'm a hypocrite.  I finally told the last person I wanted to tell that I'm going away on vacation.  I feel incredibly stupid doing so, but there was no way around it.  So I made up some crap story about my aunt staying over my house for the month, so that she doesn't go tell all her friends ""Hey, Cindie's house is empty for the month, lets party, crash, and take all her music because we're  evil "".  Fun.  I can see it happening too.  The Mets are on.  They are over .500, and I'm so proud of them.  No, I don't know any of them personally, but I hate seeing them lose.  And I know that when you're a fan, you don't want to see your team lose, that kind of goes hand in hand, but its always heartbreaking and I wish I could do something about it.  So, yeah, its good that they're winning now.  I wish other people would just shut their mouths about them now.  Hmm, I guess I should mention the fact that HPB is down, again.  It'll more than likely be up again in July, but I won't be there, so that kind of annoys me.  I don't want to miss a months worth of things, I don't want to miss any games, I don't want to miss SSW.  But, there isn't a gosh darn thing I can do about it.  I'm just mad I can't get online to switch my signature so people know I'm gone, and that I haven't abandoned the boards.  Hopefully they'll be able to figure that out on their own, though.  We're a pretty smart bunch ;).  While uploading songs onto my iPod, I've discovered a whole bunch of music that I don't listen to anymore.  Take Rubyhorse, for example.  I can't remember the last time I listened to that CD.  I don't think I've ever listened to the entire thing.  But I'm now addicted to it.  And ""Dream On"", haha.",female,17,indUnk,Pisces,1
533705,3697773,2004-06-20,"Important Note:  I wrote this yesterday night upstairs, so yeah, its all past tense.  I'm not crazy.  My dad got his GPS system today, and so begins the love affair that tears my family apart.  For example, he is now, downstairs, on our family computer, downloading maps and spazzing out on a message board about it.  Cough, no, I don't  spaz  on message boards.  But then again, I don't go on fun ones that deal with global positioning devices.  Did I mention he's waited two weeks for this thing?  And that he was so obsessed over getting it, he went after the FedEx truck that turned down the other street to get it?  It turned out it wasn't in that truck anyway.  So, he called and complained, and said ""UPS always gets me my packages fast.""  Ouch.  He had to drive me to work today, and he's only gotten it an hour or so before.  They sent it out on another truck.  Thank goodness, because I think if we had to wait one more day, he would have exploded.  The whole thing would have been very Harry Potter of him.  Maybe, if I'm lucky, and it does happen, a funky Knight Bus will come and rescue me from the insanity that is my family, and Commack in general.  He decided this fun, new, GPS system was much more important than his worn out, tired daughter, who needed to get to work in one piece, if possible.  He brought it in the car, because he doesn't drive me to Michael's  every other day , so he couldn't possibly locate it.  He kept staring at it, and finally I took it, hid it on the other side of me, and he couldn't look at it.  Forgive me for wanting to remain alive in the ten minute car ride.  Apparently that is too much to ask.  When he picked me up from work, I was less than happy to see it sitting there, staring at me.  Yes, it won, we know, enough.  And so, its all ""I got it to work!"", and I'm kind of exhausted from standing around doing nothing for half an hour because CJ won't let us leave.  Standing still is more tiring than walking, it's been scientifically proven.  But I have to sit there with this ugly piece of black machinery (with color LCD display!), and follow us home on it.  Joy.  One good thing did come of it, however.  On the way home, we discovered the name of the street that has no name.  Yup, its all out of that U2 song, or whoever ripped off Bono's voice.  Not sure if it is actually U2.  This street has one house, really deep in the trees, and no one ever goes near it.  For all we know, no one lives there.  But, apparently, it has a name.  And this name is so important to me that I forgot it already.  Something with an M.  Righty-o.  I also came up with a stupid idea in which I'm going to use on this new, fun, funky, uberly awesome blog:  a weekly column highlighting the randomness of me.  It'll be called ""The Row"", because that is a fun name for a column, and yeah, it'll be fun!  Watch for it on Friday.  It might involve cars, it might not.  It will involve scrapbooking wizards, which is always fun.  And, more than likely, there will be the mention of hockey.  Brace yourselves.  Who cares if the season is over?",female,17,indUnk,Pisces,1
533706,3697773,2004-06-20,"Yes, thats right, I do consider myself a fangirl.  Not in all respects.  I know I went to the world premiere of PoA, but I wouldn't have gone had it not been for the fact that I also wanted to meet up with people.  I am, however, incredibly and publicly obsessed with Michael Mantenuto.       Yes, I'm cool like that.    Anyways, to get on with my story, I decided to watch the commentary on Miracle.  Its between Gavin O'Connor (the director) and two other people who aren't important enough to remember.  So, they're talking, and we get to the scene where its Jack O'Callahan (aka Michael Mantenuto, der) and Herb Brooks on the big Olympic ice rink.  And they're talking, and he flashes the smile that makes me die, and the commentary is as follows:  Yeah, Kurt was trying to make him give off that sort of ecstatic response, so when he started talking about Michael's daughter, and his face just lit up, we knew we had hit it.   WTF?  A daughter?   So, my excellent detective skills led me to IMDB, where I never really looked at his page because it didn't have any pictures.  And I looked through all the trivia, and found out some pretty interesting information.  His nickname is ""Manto"", which is the cutest thing.   Ever .  And yeah, I scroll down farther, and whoa, they have their cute little ""IMDB message board"".  Wow.  It's the most horrible thing I've ever seen.  I thought I was pretty bad, but these girls are incredibly stupid, and I can picture them sitting there typing madly, crying that he has a daughter and that they'll never ever ever get to sleep with him.  ::tear::    But apparently he's engaged.  Whether that's to the mother of his child or not, I'm not sure, and quite frankly, it really doesn't matter all that much.  But gah, talk about pathetic.  They're all like ""Well, as long as he's happy"", yada yada yada, but you could tell right behind their sugar-coated replies they're like ""DIE DIE DIE"" to the future Mrs. Michael Mantenuto.  Not that I can blame them, but it was quite ridiculous.  However, the IMDB message boards did point me to a nice little Yahoo Group about Miracle, which I shalt be looking into once I click ""publish this post"".",female,17,indUnk,Pisces,1
533707,3697773,2004-06-20,"Yes, it is I, Cindie, back in familiar territory.  My own personal blog includes ""blogspot.com"" once again, and until you look around a bit, it looks like sophomore year all over again.  The important question:  Why am I here?  It's a question that I asked myself last night, and I think I can finally answer it.  Warning:  Slightly long-winded explanation ahead.  First off, I guess its important to point out my history with blogspot, and with online journals in general.  I started my old blog (link will intentionally not be provided) in May of 2001.  I was a freshman, and I didn't feel well, so I came home from school early.  What scary things a mind can think up when sick and idle for a few hours.  Long before anyone was posting on all of those other sites (or so I think, otherwise that comment is very conceited of me), I was happy with my little home on the web.  Eventually, I learned how to customize it, and I had music, marquis lyrics, and an NHL sportsticker.  Wow, I was the cat's meow. Rawr.  After a year of this, however, the world caught up to me, and everyone (and I mean  everyone ) had a Xanga.  I jumped on the bandwagon.  It lasted all of one month.  Not that that month wasn't eventful, however.  My Xanga outlasted the entire Dave saga.  Dave?  Eh?  If you don't know, don't ask, it's not pretty.  In fact, its partially the reason why I left, and entirely the reason why I deleted every entry I had on there.  Boy am I fun!  So, back to my trusty blogger!  But I was soon dissatisfied with its lack of fun features.  The 10 layouts I had to pick from just weren't enough.  And so, when Liz introduced me to Diaryland, and Beautify, with all of its gorgeous templates, it was a match made in heaven.  I quickly packed up and moved.  But it was Summer 2003, and I had already been given a taste of Livejournal, thanks to dear darling HPB.  LJ icons?  Moods?  A comment system?  It was everything I could possibly want, and more.  IocaineSparrow was born.  However, it was inevitable for Blogger to receive a revamp, and that it did.  When Lauren talked about one of my old, dead blogs last night, I checked out Blogger again, and wow has it changed!  I can have comments, and all that other fun stuff.  All of a sudden, its much better than it used to be.  And, well, here I am!  But, but, didn't you want a paid LJ?  Yeah, I did.  But, when it came down to it, I realized I didn't need it, nor did I have much use for it.  I like making icons, but I'm pretty much content with the three I have.  I don't use the mood function, so I have no need for mood themes, and as far as adding things to the layout, well, I just did that here.    And what about the Friends Only thing?  Yeah, well, I'll have to give it up.  I kind of want my Commack friends to be able to read it.  And, if certain skeeves who shalt not be named (although its pretty obvious of whom I speak about) happen to stumble across this, well, then its back to the old LJ, no harm done.  I'll have to keep my old LJ, of course, so don't remove me from your lists!  I love reading everyone elses, and it makes me feel special to see the ones with the lock on them, muahahaha.  And yeah, there will be occasions when there are things I don't need the whole goddamn world to see, so I'll use it then.  Kudos to y'all who actually read this entire thing.  I'm hoping to stick to this one like I did the other.  So, excuse me while I go change my profile on the 4860369830863 sites I belong to.  molto amore > Cinds  P.S.  My icon journal,  urlLink Color/Blind Icons  will still be open and fully operational.  /shameless pluggage P.P.S.  To those of you who frequented my old Blog, maybe,  just maybe , the movie scripts will return.  We'll see what summer and senior year bring, eh?",female,17,indUnk,Pisces,1
533708,3697773,2004-06-20,"I guess its about time to update this again. I've been home for the week, but I haven't bothered writing in here.  The trip was fantastic! I really had such a great time. It all went by as a blur, and I'm really not sure that its August. It feels like July never happened, and I still have two months of summer ahead of me. Yeah, right. I wish!  I started reading  Dark Debts  again last night. I'm not one to read books more than once, even though I insist on buying them, but I make an exception for some. I'm in love. I don't quite remember what happens, all I remember is a fire and an exorcism, but wow, its such an amazing book. Go, read it.  Righty-o, well, the only reason I even went on here is to add my wonderful new affiliate,  urlLink Mo ! So go check her out :).",female,17,indUnk,Pisces,1
554086,1844606,2004-08-02,"You ever check out other people's journals and see something like:  ""Men are complete dogs"" or ""Its great that women are so f**** understanding.""  How passive aggressive is that move? If you got something to say say it.  With that said, I'm out.    PS Any chance that ""analysis"" has the word ""anal"" up front on purpose?  Just wondering",male,23,Student,Taurus,0
554087,1844606,2004-08-02,"The title is a bit ambiguious if you don't live/go to U of I, but hopefully my fantastic writing and description will give you all the info you need to know. Right.  So, I live in apartment, and for the most part I love it.  The massive problem last year was the frat across the way, literally 10 ft. from my bedroom window, loved to play basketball.  Or as I came to call it ""Bounce bounce F***!"" because every other 10 seconds I would hear two dribbles of a basketball, a clang of the rim and some sort of profanity.    I was increadibly overjoyed to find out the frat house is being torn down.  (PS If you have issues with me calling a ""fraternity"" a ""frat"" do the world a favor and depledge from your house by finding out if you're allergic to bullets.)  But, I found out that the frat lifestyle moved below me.    I wasn't awake for this conversation, but I'll relay the story my roomate told me.    Late one Sunday night, my roomate was up late playing videogames in his room when he heard yelling from outside his window.  He sat up in bed, pulled back his curtains and could just barely make out a group of guys calling each other assorted slang terms for gay people.  He decided to go downstairs to get a better view of the proceedings and ran into our rather favorable neighbors downstairs.  After introducing themselves, meathead 1 and 2 began the conversation:  MH1: Hey, if you guys ever have a problem with our music, could you just call us instead of calling the cops.  We had a lot of problems last year with people calling the cops on us. Roommate: Ok MH1:  This is (introduces MH2).  What bars do you go to around here? R:  Murphy's mostly. MH1:  Cool.  If you ever want the hook up, I work at CO's and this guys a manager at Kam's R:  Right, I'll see you guys later  For the record, Kam's is the bar of choice for dudes that like to use ruffies as their pick up line and women who will do anything to be around jocks.  Kam's also has been shut down on various occations for allowing 13 year olds into the bar, and most recently has been closed for encouraging drinking games by rewarding those that drink the most with more free shots.  Classy joint let me tell you.  I made a pact with my roomate at the beginning of Freshman year never to set foot into that place and I'm proud to say neither of us has ever been.  Cut to Thur. night   In between the VMA's and Cubs blowing another lead in St. Louis, at about 9PM Meathead 1 and 2 decided that we wanted to feel their music.  Not just hear, feel.  Our floor began to reverberate and eventhough our TV was at about 3/4 as loud as it could go, we still couldn't hear the TV, less than five feet from our ears.  I decided to give them a half hour of Techno blasting until the cops were called and 3 min. before the self imposed deadline, the thumping mercfully stopped.  I don't want to get into a war of calling the cops on each other with these two because once my roomate gets his half stack working, he'll be loud too, but jesus, techno sucks.  And I can handle loud music, but when you are shaking the entire floor of someone else, its too loud.  Here's another thought to chew on, if you've had problems with the vol. of your music before, take a clue and turn it down.  We'll see how this plays out.",male,23,Student,Taurus,0
554088,1844606,2004-08-02,"Right, so the first week of classes are done with.  Highlights included:  -After discussing all the advances gay right have made in the past few months, my Sex Teacher (sorry Community Health Professor) asked, ""What happened recently in Canada?"" some jackass yelled out ""SARS!"" It drew a laugh, but the sad thing is, I don't know if the kid was seriously answering the question.  -I'm taking a Post Modern 300 level English class (pomo) if you will and my Professor was a trucker.  I'm not talking delivering auto parts NAPA style, I'm talking coast to coast action.  Apparently, he stummbled onto the profession after becoming disenchanted with acadamia and subsequently came running back to teaching after less than a year on the road.  Dude is awesome.  He made a cd for the class containing all supplimental reading for the year and saved everyone about $30, while also being increadibly liberal with copyright laws. Double Bonus!!  After debating himself aloud for a few min. the Professor professed a desire to hold informal office hours at Murphy's ( a local bar) despite possible legal/ethical problems posed by holding meetings with students in a bar.  At the beginning of class, he told us we were free to bring any substances that would help keep us alert and then after seeing several sly smilles creep across our collective faces he tagged on the disclaimer, ""That are legal.""  An audible sigh of disapointment reverberated throughout the room.  Not like I do drugs or anything but I heard the chorus to ""Feel Good Hit of The Summer"" roll around in my head. C-c-c-c-c-cocaine!!!!!!!!!!!!!!!!!!!! If you want all the lyrics for ""Feel Good Hit of the Summer"" go here:  www.thefade.net/lyrics/feelgood The Professor ended the class saying he's more than willing to share trucker stories with us and enticed us with a little preview.  On one of his first days out training, the instructor for the Professor informed him that he sold illegal handguns out of his truck at truck stops.  Kind of makes you want to be a trucker don't it??  My last class on Thur. could have been dreadful, but turned out ok.  Reading about Restoration Period England isn't exactly high on my list of things to do, but graduating is, so I'm in the class.  At first I thought the Professor was going to be a total hipster cause he was rocking the glasses and black bowling shirt.  However, he's a very regular fellow, except for the fact he lived in San Francsisco and moved to these here cornfields. Newsflash buddy, it goes the other way around.",male,23,Student,Taurus,0
554089,1844606,2004-08-02,"Realize, dear readers, that a good deal of my stories will come from the bathroom stalls of various locals in central Illinois.  Not cause I'm a janitor or anything, but well nevermind.  On my second day of classes, I walked into another set of stalls in the English building and found another random post about Ms. So and So's sexual exploits.  All I'm going to say is that according to the wall, she enjoys man juice.  I'm beginning to think someone has a serious vendetta or crush on this chick, either way I really got to figure out where this chick is and what she's been up to...jk",male,23,Student,Taurus,0
554090,1844606,2004-08-02,"Jesus, did Coldplay win enough VMA's this year?  It was a running joke throughout the procession.  It only angered me when they beat out Johnny Cash and Queens of the Stone Age.    Speaking of the Queens, someone at MTV announced that the band showed up and Nick Oliveri was decked out in a dress and smeared make-up.  Words can't describe how much I wanted to see an interview.  Instead, the heads of programming decided to show Sean Paul preforming some reggae-tinged trash and orignally I thought that he should pay royalties to Bob Marley for all those damn Jamacan flags the audience were waving around, but in the end decided that any connection to Bob Marley would be disgraceful.  Moral of the story, Sean Paul is my new favorite hate.  Things didn't get much better when the actual show started.  Oh wait, Brittney made out with Madonna.  It didn't seem contrived at all.  Millions of guys began grabbing their junk and running to the bathroom within moments of said kiss.    Chris Rock killed and it was worth it.  My two favorite lines from the proceeds were (and I'm paraphrasing) ""The Olsen twins are here, and they had to seat R. Kelly up there (points to balcony)"" (I don't think I'll ever get sick of R. Kelly jokes and/or golden shower jokes about R. Kelly) and ""Good Charlotte, more like a mediocre Green Day.""  How the truth hurts.    In the meantime, 50 Cent looked thuggish and was one of the better performers of the evening, not based on singing tallent, but for the fact he emerged from a Pimp Cup (in what could have been a truly Spinal Tap moment).  Althougth I don't think it was his intention, Mr. Cent pulled off the theme of ""pimp"" well by coming from said cup, and having real pimps on stage.  Bravo.   Better yet, Mr. Cent (how awesome is that name?) had Snoop on stage with his ""spiritual advisor"" Don Magic Juan.  For those of you who don't know, Don Magic Juan is one of the most famous Pimps of all time and used to live in Chicago's West Side, where he drove a teal Bentley.  Nothing like keeping a low profile.  But Snoop's best performance wasn't on stage, it came earlier in the evening when he WALKED WOMEN DOWN THE RED CARPET ON LEASHES LIKE DOGS!!!!!!!! (or bitches if you will).  I surprised N.O.W. hasn't had his head.  Then again, he's Snoop.    Overall, the most entertaining part was the red carpet because of the sheer ludicrisness of entrences made by rappers.  OutKast gets an honorable mention for showing up with a flatbed pickup adorned with a stripper pole and strippers.    Overall, I was disapointed, no Johnny Cash and you would think that a building that holds DMX and ODB would result in something scandalous, yet all that occured was a plug for DMx's new album ""Grand Champ"" coming out Sept. 16.  So important that I marked it in my I Book.  As much as I wanted to see Johnny Cash lay waste to all others, I held hope that Metallica could do something cool.  And they still could, it just didn't happen at the show.  After hyping the fact that ""they're gonna do something special at the end"" all we got was a shitty lounge-actesque run through the riffs of ""are you gonna go my way?,"" ""smells like teen spirit,"" ""beat it,"" and ""seven nation army.""  Didn't even get to see the Trujillo dance.  For the record, Audioslave did a cover of ""seven nation army"" at Lolla.  Anywho, I still held hope, but all Metallica did was ""Frantic,"" the best song off the new album, but that's like getting a cold instead of the clap...that analogy sounded better in my head.  Point is, new stuff doesn't rock like ""Creeping Death.""  I suppose my hopes were raised because while watching the VMA's last year, when I remarked to my roomie that the only way the show could get better was if Gn'R played.  They did, and played ""Paradise City.""  Metallica should have taken notes.  My roomate and I speculated that this year could have been better only if Black Sabbath or Rush showed up.  Neither did, hence the disapointment.  Think that's about it. Wait.  Beyonce drank a Pepsi in the middle of her set, ushering an entirely new low in product placement and advertisment.   And Good Charlotte won a Viewer's Choice, once again proving pre-teen girls know how to effectively dial a phone number and lack any taste in music whatso ever.",male,23,Student,Taurus,0
554091,1844606,2004-08-02,links not working.  Be resourceful children.  Cut and paste.,male,23,Student,Taurus,0
